date,region,niche,source_family,query,quality_score,use_when,evidence_to_capture,failure_pattern,safe_next_action,notes
2026-06-16,Rockhampton,cafe restaurant bar catering,Rockhampton business directory,"""Rockhampton business directory"" ""catering"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,cafe restaurant bar catering,Rockhampton business directory,"""Rockhampton business directory"" ""takeaway"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""cleaning"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""pest control"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""termite"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""carpet cleaning"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,cleaning pest control,Rockhampton business directory,"""Rockhampton business directory"" ""cleaning"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,cleaning pest control,Rockhampton business directory,"""Rockhampton business directory"" ""pest control"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,cleaning pest control,Rockhampton business directory,"""Rockhampton business directory"" ""termite"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,cleaning pest control,Rockhampton business directory,"""Rockhampton business directory"" ""carpet cleaning"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""landscaping"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""earthmoving"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""mini digger"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""excavation"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""landscaping"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""earthmoving"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""mini digger"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""excavation"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""hair salon"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""beauty"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""barber"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""skin"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""hair salon"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""beauty"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""barber"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""skin"" ""Rockhampton""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""landscaping"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""earthmoving"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""mini digger"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""excavation"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""landscaping"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""earthmoving"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""mini digger"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""excavation"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""hair salon"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""beauty"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""barber"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""skin"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,salon beauty barber,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""hair salon"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,salon beauty barber,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""beauty"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,salon beauty barber,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""barber"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,salon beauty barber,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""skin"" ""Yeppoon""",78,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",1 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""gallery"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""workshop"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""market"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""artist"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""gallery"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""workshop"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""market"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""artist"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""landscaping"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""earthmoving"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""mini digger"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""excavation"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""landscaping"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""earthmoving"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""mini digger"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""excavation"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""hair salon"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""beauty"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""barber"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""skin"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,salon beauty barber,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""hair salon"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,salon beauty barber,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""beauty"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,salon beauty barber,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""barber"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Capricorn Coast,salon beauty barber,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""skin"" ""Capricorn Coast""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,cafe restaurant bar catering,Emu Park Online,"""Emu Park Online"" ""cafe"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,cafe restaurant bar catering,Emu Park Online,"""Emu Park Online"" ""restaurant"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,cafe restaurant bar catering,Emu Park Online,"""Emu Park Online"" ""bar"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,cafe restaurant bar catering,Emu Park Online,"""Emu Park Online"" ""catering"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,cafe restaurant bar catering,Emu Park Online,"""Emu Park Online"" ""takeaway"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""cafe"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""restaurant"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""bar"" ""Emu Park""",72,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",2 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
