date,region,niche,source_family,query,quality_score,use_when,evidence_to_capture,failure_pattern,safe_next_action,notes
2026-06-17,Kawana Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""mini digger"" ""Kawana Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""excavation"" ""Kawana Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""hair salon"" ""Kawana Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""beauty"" ""Kawana Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""barber"" ""Kawana Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Kawana Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""skin"" ""Kawana Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""gallery"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""workshop"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""market"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""artist"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""cleaning"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""pest control"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""termite"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,cleaning pest control,Capricorn Enterprise,"""Capricorn Enterprise"" ""carpet cleaning"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""landscaping"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""earthmoving"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""mini digger"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""excavation"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""landscaping"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""earthmoving"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""mini digger"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,landscaping excavation mini digger,Rockhampton business directory,"""Rockhampton business directory"" ""excavation"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""hair salon"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""beauty"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""barber"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Capricorn Enterprise,"""Capricorn Enterprise"" ""skin"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""hair salon"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""beauty"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""barber"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Rockhampton,salon beauty barber,Rockhampton business directory,"""Rockhampton business directory"" ""skin"" ""Rockhampton""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""cafe"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""restaurant"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""bar"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""catering"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Capricorn Enterprise,"""Capricorn Enterprise"" ""takeaway"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""cafe"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""restaurant"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""bar"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""catering"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""takeaway"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""landscaping"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""earthmoving"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""mini digger"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""excavation"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""landscaping"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""earthmoving"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""mini digger"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Yeppoon,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""excavation"" ""Yeppoon""",88,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",3 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""cafe"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""restaurant"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""bar"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""catering"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,cafe restaurant bar catering,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""takeaway"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",6 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""landscaping"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""earthmoving"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""mini digger"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Capricorn Enterprise,"""Capricorn Enterprise"" ""excavation"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""landscaping"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""earthmoving"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""mini digger"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Capricorn Coast,landscaping excavation mini digger,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""excavation"" ""Capricorn Coast""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Emu Park Online,"""Emu Park Online"" ""gallery"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Emu Park Online,"""Emu Park Online"" ""workshop"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Emu Park Online,"""Emu Park Online"" ""market"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Emu Park Online,"""Emu Park Online"" ""artist"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""gallery"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""workshop"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""market"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""artist"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",5 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Emu Park Online,"""Emu Park Online"" ""cleaning"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Emu Park Online,"""Emu Park Online"" ""pest control"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Emu Park Online,"""Emu Park Online"" ""termite"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-17,Emu Park,cleaning pest control,Emu Park Online,"""Emu Park Online"" ""carpet cleaning"" ""Emu Park""",86,Use now because generic social search has repeatedly returned weak locality/background results.,"directory page URL, business name, category, linked website/social or clear website gap",4 prior lane failures / 0 source-family failures,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
